movie_id,year,certificate,runtime,director,star,rating
tt1943048,2011.0,,92 min,Jing Shang,"Ni Yan, 
Chen Yao, 
Yi Sha, 
Entai Yu",5.1
tt1582524,2010.0,,153 min,Kiran Kumar,"Nagarjuna Akkineni, 
Mamta Mohandas, 
Sayaji Shinde, 
Ankur Vikal",4.6
tt3501924,2014.0,,138 min,Amrik Gill,"Roshan Prince, 
Samiksha Oswal, 
Gurleen Chopra, 
Kulbhushan Kharbanda",6.0
tt3571756,,,,Robin Shou,"Ray Park, 
Linden Ashby, 
Robin Shou, 
Keith Cooke",
tt1602500,2010.0,R,106 min,Dante Lam,"Leon Lai, 
Richie Jen, 
Baoqiang Wang, 
Vivian Hsu",6.2
tt2414886,2013.0,,95 min,Fred Carpenter,"Sean Young, 
Tony Lo Bianco, 
Russ Camarda, 
Gianni Russo",6.2
tt9552970,,,,Christian Pavlik,"Antonio J. Medina, 
Garth Gunderson, 
Jeff Parmenter, 
Rich Pintello",
tt8790314,2018.0,,138 min,Ajithvasan Uggina,"Avinash, 
Manjunath Hegde, 
Nishvika Naidu, 
Nandagopal",6.5
tt8395656,2018.0,Not Rated,76 min,Kelcey Coe,"Chelsea Alexandria, 
Becca Chanay, 
Torri Chanel, 
Kelcey Coe",4.7
tt3465488,2014.0,,110 min,Rajesh Pandey,"Shiv Darshan, 
Hasleen Kaur, 
Aham Sharma, 
Rumi Khan",2.5
tt0406941,2005.0,,128 min,"Shinji Higuchi, 
Cellin Gluck","Kôji Yakusho, 
Satoshi Tsumabuki, 
Toshirô Yanagiba, 
Yû Kashii",5.3
tt3903920,2014.0,,73 min,Joshua Kennedy,"Madelyn Wiley, 
Devin Dunne, 
Tomi Heady, 
Joshua Kennedy",5.1
tt1393001,,R,140 min,Leon Rodriguez,"Fabian Carrillo, 
Pepe Serna, 
Daniel Baldwin, 
Reni Santoni",
tt0367136,2003.0,R,85 min,Art Camacho,"Lorenzo Lamas, 
Mark Parra, 
Mystikal, 
Ashley Tucker",2.3
tt5026038,2016.0,,87 min,Homero Olivetto,"Cauã Reymond, 
Humberto Martins, 
Sophie Charlotte, 
Luisa Arraes",5.3
tt0459744,2005.0,,119 min,Yôjirô Takita,"Somegorô Ichikawa, 
Rie Miyazawa, 
Kanako Higuchi, 
Atsuro Watabe",5.8
tt22300714,2022.0,,,Alwyn Francis,"Hithesh Jadav, 
Prabhu Surya, 
Shilpa, 
Sulaksha Kaira",
tt14953028,,,75 min,Rene Perez,"Joseph Camilleri, 
Anthony P Cardoza, 
Dominic Collantes, 
Matt Doyle",
tt1846803,2010.0,Unrated,99 min,Hyeok-jae Kwon,"Sol Kyung-gu, 
Lee Jung-Jin, 
Dal-su Oh, 
Lee Sung-min",6.2
tt10511440,,,,Dipankar Dipon,"Nusrat Imrose Tisha, 
Abm Sumon, 
Nusraat Faria Mazhar, 
Atikur Rahman Himel",
tt8474040,2021.0,,93 min,Tanay Genco Ulgen,"Stefan Morawietz, 
Denis Lyons, 
Kathrin Höhne, 
Michael Bornhütter",5.2
tt5258346,2020.0,,70 min,Zachariah Shanahan,"Bug Barnes, 
Chris Bridgewater, 
Jason Evans, 
Mizuki Fukui",
tt0320751,2002.0,R,97 min,Will Harper,"Vincent Klyn, 
Yukmouth, 
Ronald G. Joseph, 
Eddy Kariti",3.8
tt4679040,,,,David McElroy,"Donald Cerrone, 
Keith Jardine",
tt7059352,2017.0,Not Rated,111 min,Moses,"Mercedes, 
Jim Schumacher, 
Michael Aliotti, 
Tina Alper",4.3
tt12154030,,,,Asad Qureshi,,
tt1781948,2011.0,,135 min,"Hemant Madhukar, 
Gopireddy Mallikarjuna Reddy","Vishnu Manchu, 
Taapsee Pannu, 
Prakash Raj, 
Tanikella Bharani",5.0
tt3401910,2013.0,,133 min,Raga Srinivas,"Nara Rohith, 
Nithya Menen, 
Mohammad Ali, 
Brahmanandam",5.7
tt0854679,2008.0,R,90 min,Ross Boyask,"Brendan Carr, 
Terry Stone, 
Doug Bradley, 
Keith Eyles",3.4
tt6152908,2017.0,Unrated,99 min,Baoqiang Wang,"Baoqiang Wang, 
Yan Liu, 
Bai-Ke, 
Vikramjeet Virk",3.8
tt3657434,2014.0,Not Rated,109 min,Ram Gopal Varma,"Mohan Babu, 
Vishnu Manchu, 
Jayasudha, 
Shanvi Srivastava",5.6
tt5888526,2003.0,,156 min,F.I. Manik,"Mousumi, 
Shabnur, 
Manna, 
Anwara Begum",6.3
tt1935870,2012.0,Not Rated,110 min,Hernán Jabes,"Gloria Montoya, 
Leónidas Urbina, 
Scarlett Jaimes, 
Leandro Arvelo",7.0
tt22503538,,,,Eddie Lee Henderson,"Cameron Inman, 
Lar Park-Lincoln, 
Tristan Spohn, 
Reese Bonneau",
tt0417106,2004.0,,162 min,V.V. Vinayak,"N.T. Rama Rao Jr., 
Prakash Raj, 
Genelia D'Souza, 
Bhoomika Chawla",4.8
tt10295602,2019.0,Not Rated,98 min,Jazz Boon,"Louis Koo, 
Nick Cheung, 
Francis Ng, 
Peiyao Jiang",6.1
tt10415600,2021.0,,124 min,Duniya Vijay,"Duniya Vijay, 
Dhananjaya, 
Sanjana Anand, 
Neenasam Ashwath",7.0
tt10415494,2022.0,,151 min,Prem,"Raanna, 
Reeshma, 
Charan Raj, 
Shashi Kumar",6.0
tt0959285,2007.0,Not Rated,171 min,Bharathan,"Joseph Vijay, 
Shriya Saran, 
Namitha, 
Sayaji Shinde",5.0
tt4997440,,,130 min,"Julio Mario Barriga, 
Derek Evans","Derek Evans, 
Michael Shooner, 
Kasey O'Barr, 
John Burnett",
tt1682376,2010.0,,100 min,"Yûichi Abe, 
William Winckler","Yû Koyanagi, 
Tatsuomi Hamada, 
Tao Tsuchiya, 
Tamotsu Ishibashi",7.0
tt0989760,2008.0,Not Rated,95 min,"Alec Joler, 
Ethan Shaftel","Scott Cordes, 
Annie Tedesco, 
Caroline Vinciguerra, 
Dan Nichols",5.1
tt9710558,2020.0,,67 min,David Jon Foster,"David Jon Foster, 
Adi Freeman, 
Janine Monteith, 
Roman Guzman",4.1
tt6185374,2017.0,Not Rated,109 min,Giorgi Markozashvili,"Levan Bebia, 
Nika Bekauri, 
Shota Betlemidze, 
Inga Buchukuri",7.8
tt13174124,,,,"Matthew Silva, 
Aniel Rios","Alexandra Faye Sadeghian, 
Stu Li, 
Roger Brenner, 
David Greyson",
tt6704346,2018.0,,86 min,Mohsen Mohseni-Nasab,"Pejman Bazeghi, 
Eteri Voskanyan, 
Reza Haydari, 
Shaghayegh Kafaei",3.1
tt11269812,,,,Neil Marshall,,
tt1404036,2008.0,,130 min,Anup Sengupta,"Abhishek Chatterjee, 
Prasenjit Chatterjee, 
Piya Dasgupta, 
Dulal Lahiri",7.8
tt10343162,2005.0,,,T.L.V. Prasad,"Mithun Chakraborty, 
Rajeshwari Datta, 
Sreelekha Mitra",4.7
tt2790220,2015.0,Unrated,95 min,Frank A. Caruso,"Jalal Merhi, 
Loren Avedon, 
Elise Muller, 
Brett Halsey",5.9
tt7867026,2012.0,,71 min,Toshiya Kominami,"Rika Hoshimi, 
Asami, 
Asuka Misugi, 
Saya Kobayashi",4.6
tt1860336,2011.0,,155 min,Guddu Dhanoa,"Diljit Dosanjh, 
Vindu Dara Singh, 
Pooja Tandon, 
Jividha Sharma",6.0
tt4907766,2016.0,,105 min,Larry Derr,"Jessica Alexander, 
Phil Amico, 
Kevin D. Benton, 
Perry Blackmon",8.4
tt5177556,2015.0,,,Roman Musheghyan,"Harutyun Movsisyan, 
Arthur Darbinyan, 
Sos Janibekyan, 
Grigor Aghakhanyan",7.1
tt8903434,,,,,,
tt15203280,2019.0,,,Li Li-Ming,"Benny Chan, 
Wang Fei-Fei, 
Xiaopan Gao",8.6
tt0467598,2005.0,,87 min,Anat Yuangngern,"Chartchai Ngamsan, 
Chirapat Wongpaisanlux, 
Worapod Cha'am, 
Lukana Lisani",4.2
tt3533672,2014.0,,,Jaspreet Rajan,"Nav Bajwa, 
Samiksha Oswal, 
Yaad Garewal, 
Puneet Issar",7.2
tt10254472,2019.0,,120 min,Orlando Pardo,"Jorge Armando Soto, 
Stephanie Abello, 
Tuto Patiño, 
Lincoln Palomeque",6.7
tt17039992,,,,Jeff Stewart,"Brian Anthony Wilson, 
Adam Ratcliffe, 
Kevin Interdonato, 
Ava Paloma",
tt4519680,2015.0,,151 min,Yogie,"Sonarika Bhadoria, 
Naga Shaurya, 
Ashish Vidyarthi",4.6
tt8816130,2018.0,,96 min,Aleksandr Aravin,"Igor Petrenko, 
Ivan Shakhnazarov, 
Ayub Tsingiev, 
Aleksey Vertkov",5.6
tt1590031,2020.0,,,"Tony Watt, 
Raffi Atamian, 
Francesco De Francesco, 
John Migliore, 
Anik Rompré, 
Darcy Ann Turner, 
Vivita","Tony Watt, 
Vivita, 
Sophia The Cat, 
Deanna Prall",2.4
tt0406713,2004.0,,102 min,Sang-guk Nam,"Dong-wan Kim, 
Hyun Bin, 
An Jo, 
Tae-Hyun Jin",6.0
tt1737118,2012.0,Not Rated,88 min,Stephen Marro,"Adam Storke, 
John Lavelle, 
Nick Cornish, 
Larry Pine",5.4
tt13082672,2022.0,,,"Aaron Deakins, 
Daryl Smith-Wightman, 
Ali Al-Saffu, 
Tom Harris",,
tt0373400,2003.0,,105 min,Sarjit Bains,"Manish Patel, 
Dave Courtney, 
Jass Bassi, 
Jonty Reason",2.9
tt9010880,2018.0,,83 min,Keith Sicat,"Ina Feleo, 
Jeffrey Quizon, 
Mon Confiado, 
Kiko Matos",7.9
tt0954967,2006.0,Not Rated,153 min,Sundar C.,"Madhavan, 
Reema Sen, 
Anushka Shetty, 
Vadivelu",4.9
tt5447140,2016.0,,87 min,Goo Mo,"Ji-han Do, 
Kim Dong-young, 
Oh Jong-Hyuk, 
Min-Joon Kim",4.1
tt20251000,,Not Rated,,"Dave Rajkumar, 
Aidan Thomas Moua","Alex Javo, 
Lily Kay Kennedy, 
Nasir Mack, 
Larissa Polakiewicz",
tt1286746,2010.0,Not Rated,98 min,Keith Alan Morris,"Zeb Halsell, 
Casey Clark, 
Erica Ramirez, 
Blake Logan",3.6
tt10888456,2019.0,,94 min,Abba Makama,"Seun Ajayi, 
Judith Audu, 
Tope Tedela, 
Olaye Benjamin",5.8
tt15338698,2021.0,,135 min,Navneet Kaur Drall,"Dheeraj Kumar, 
Aman Sandhu, 
Karanveer Khullar, 
Rajneet Drall",5.5
tt7252508,2017.0,,126 min,Amit Prasher,"Guggu Gill, 
Jackie Shroff, 
Daljeet Kalsi, 
Karamjit Anmol",6.7
tt22490110,2022.0,,99 min,"Avon Singh, 
Kevin Singh","Chayde Adams, 
Alessandro Aliquo, 
Marcello Aliquo, 
Piero Aliquo",
tt12580116,2021.0,,,Robert D. Parham,"Robert D. Parham, 
Cynda Williams, 
George Price, 
Gary Turner",
tt14221508,2021.0,,85 min,Paul Winters,"Sandy Penny, 
Jessica Y. Martin, 
Michelle Nuquay, 
Elizabeth Selby",2.5
tt5896328,2017.0,,45 min,Tomas Simonsen,"Lena Hope, 
Thor-Olav Ranheim Andersen, 
Julianne Høvik, 
Norah Rondestvedt",5.3
tt0114447,2001.0,,90 min,David H. May,"Loren Avedon, 
Brian Tochi, 
Karen Kim, 
George Cheung",4.2
tt5993604,2018.0,Not Rated,,Adam Dufour,"Jacob Dufour, 
T.L. Bridger, 
Wayne E. Brown, 
Julie Streble",7.5
tt3982448,2014.0,,126 min,Shakti Soundar Rajan,"Idoh, 
Sibiraj, 
Arundhathi, 
Balaji",6.3
tt0378957,2004.0,Not Rated,122 min,"Pappan, 
Pramod","Mammootty, 
Kousalya, 
Vasundhara Das, 
Suresh Krishna",3.3
tt13879100,2021.0,,115 min,Nandha Lakshman,"Pradeep Selvaraj, 
Dmj Rajasimhan, 
Prethi Ramesh, 
Abinaya",
tt2359640,2004.0,Not Rated,162 min,Venkatesh,"Manager Cheena, 
Mumtaj, 
Paravai Muniyamma, 
Namitha",4.9
tt16427902,,,,Afonso Poyart,,
tt6950248,2002.0,Not Rated,153 min,Swapan Saha,"Kaushik Banerjee, 
Sanghamitra Banerjee, 
Prasenjit Chatterjee, 
Subhendu Chatterjee",6.5
tt0330896,2003.0,R,89 min,Sacha Parisot,"Mailon Rivera, 
Steve White, 
Kristen Shaw, 
Debra Wilson",4.5
tt1146304,2008.0,,93 min,Stefano Salvati,"Raz Degan, 
Laura Gigante, 
Davide Rossi, 
Kelly Potts",1.9
tt9235982,2018.0,,89 min,Federico Sfascia,"Guglielmo Favilla, 
Raffaele Ottolenghi, 
Giulia Zeetti, 
Alex Lucchesi",6.4
tt8157072,2018.0,,,Suzad Iqbal Khan,"Jimmy Sharma, 
Deepraj Rana, 
Lakhwinder, 
Amit Antil",7.8
tt1252398,,,,Jake Kasdan,Elliot Couillard,
tt0843379,2006.0,,,Harish Shankar,"Ravi Teja, 
Jyotika, 
Tabu, 
Raghu Babu",5.5
tt23861356,2019.0,,84 min,"Wang Ke, 
Yuán Shuò","Bai Feng, 
Hong Shuang, 
Jun-Yi Wang, 
Shuai Yuan",
tt21281732,2022.0,,111 min,"Dominique C. Douglas, 
Aidan Eslinger, 
Bryan A Hill, 
Nikki Johnson, 
Lisa Mayers","Keenan Adkins, 
Dayshun Baggett, 
Marilyn Bailey, 
Kash Bartier",
tt1068654,2007.0,,93 min,Ryuta Tasaki,"Masaya Kikawada, 
Hassei Takano, 
Kazuki Katô, 
Miku Ishida",6.2
tt9081232,2019.0,Not Rated,127 min,Sai Kiran Adivi,"Aadi, 
Sasha Chettri, 
Nithya Naresh, 
Krishnudu",4.4
tt0910868,2007.0,R,90 min,Terence H. Winkless,"Maxwell Caulfield, 
Alexis Thorpe, 
Todd Jensen, 
Stefan Ivanov",3.3
tt9174410,2018.0,,121 min,Dinu Thomas Eelan,"Baburaj, 
Orma Bose, 
Devan, 
Nithin George",7.0
tt0495747,2006.0,Not Rated,80 min,Gerald Nott,"Clint Hummel, 
Toar Campbell, 
Dion Day, 
Nicola Giacobbe",2.8
tt0325005,2002.0,,114 min,Egor Konchalovskiy,"Gosha Kutsenko, 
Mikhail Ulyanov, 
Sergey Shakurov, 
Aleksandr Baluev",5.5
tt21614672,,,,Raimund Huber,"Cynthia Rothrock, 
Olivier Gruner, 
Richard Norton, 
Don Wilson",
tt0439311,2006.0,,85 min,"Gino Cabanas, 
Dick Fisher","Amanda Brooks, 
Thomas Ian Nicholas, 
Kurupt, 
Malcolm McDowell",3.9
tt1247220,,,,"Kevin Zegers, 
Robert Knepper, 
Wes Studi, 
Adam Beach",,
tt8208104,,,,V.C. Vadivudaiyan,"Sunny Leone, 
Navdeep",
tt3184756,2014.0,Not Rated,165 min,"Sudeep, 
Mahesh, 
Nandakishore","V. Ravichandran, 
Sudeep, 
Ramya Krishnan, 
Varalaxmi Sarathkumar",6.4
tt1042570,2008.0,,79 min,Sacha Bennett,"Philip Glenister, 
John Simm, 
Ashley Walters, 
Cristian Solimeno",5.1
tt1252512,2008.0,Not Rated,80 min,Aleksey Uchitel,"Vyacheslav Krikunov, 
Pyotr Logachev, 
Irakli Mskhalaia, 
Yuliya Peresild",5.8
tt22259914,,,,"Mike Epps, 
Ice-T, 
Coco Austin, 
Tracy Morgan",,
tt2652756,2012.0,G,107 min,Hyeong-jun Bae,"Jae-Joong Kim, 
Song Ji-Hyo, 
Dal-su Oh, 
Kim Sung-ryung",5.2
tt0274541,2000.0,,85 min,Hirohisa Sasaki,"Hitomi Miwa, 
Kazuma Suzuki, 
Ren Ôsugi, 
Hiroshi Abe",5.4
tt1814819,2010.0,Not Rated,113 min,Min-ho Woo,"Myung-Min Kim, 
Uhm Ki-joon, 
Joo-mi Park, 
Kim So-hyun",6.3
tt8036910,2019.0,,108 min,Lekhraj Patel,"Krishna Karishma, 
John Savage, 
Gabriela Alvarez, 
Mike Benitez",5.2
tt15714400,,,,Yûdai Yamaguchi,Tak Sakaguchi,
tt2295034,2011.0,R,104 min,Yuthlert Sippapak,"Abid, 
Kefi Adwen, 
Arak Amornsupasiri, 
Paiboon Anansuwan",4.4
tt0379790,2004.0,,95 min,Alki David,"Alki David, 
Adam Baldwin, 
Camilla Rutherford, 
Dominique Swain",4.5
tt4630828,,,,Ryûhei Kitamura,,
tt1574343,2009.0,,,Shafi,"Kollam Ajith, 
Balachandran Chullikadu, 
Mammootty, 
Kalabhavan Navas",5.7
tt7232860,2017.0,,110 min,Dongshen Xie,"Kuo-Chu Chang, 
Tiantian Fan, 
Jiaqi Feng, 
Chun Li",4.7
tt1532567,2008.0,,120 min,Chandran Rutnam,"Suranga Ranawaka, 
Ashan Dias, 
Athula Pathirana, 
Kumar Mirchandani",7.7
tt2017033,2012.0,,,Matt Sinnreich,"Matt Cohen, 
Maxim Knight, 
Ashlee Brian, 
Ted Ferguson",6.1
tt2538176,2012.0,,,Chito S. Roño,"Herbert Bautista, 
Janice de Belen, 
Arlene Muhlach, 
Dennis Padilla",5.3
tt0297168,2001.0,,104 min,Bae Chang-ho,"Lee Jung-jae, 
Sung-Ki Ahn, 
Mi-yeon Lee, 
Jun-ho Jeong",6.0
tt4795624,2018.0,,81 min,A'Ali de Sousa,"Robert D. Parham, 
Fred Williamson, 
James E. Meyer, 
Adi Alfa",4.2
tt6601974,,,,Christian Kotey,"Martyn Ford, 
Bruce Payne, 
Laurence R. Harvey, 
Jamie B. Chambers",
tt1734107,,,,Otto Bathurst,,
tt6583664,2019.0,Not Rated,83 min,Jeff Kapp,"Mason Heidger, 
Patrick Harney, 
Heath Sartorius, 
Katie Dufort",4.0
tt0446559,2005.0,PG,110 min,Ahmed Saleh,"Ahmed el-Sakka, 
Kal Naga, 
Nilli Karim, 
Khaled Saleh",6.2
tt0393139,2003.0,,,A.K. Lohithadas,"Prithviraj Sukumaran, 
Vijeesh, 
Meera Jasmine, 
Meghanadhan",4.3
tt3589408,2015.0,,95 min,Maninder Chana,"Julie Romaniuk, 
Craig Cyr, 
Romaine Waite, 
Jojo Karume",7.2
tt1764329,2010.0,Not Rated,127 min,Daniel Falicki,"Rachel Finan, 
Jacqueline Joy, 
Michael O'Hair, 
Joseph Scott Anthony",2.7
tt0460703,2006.0,Unrated,88 min,Daniel Zirilli,"Lacey Toups, 
Christina Morris, 
Sheena Chou, 
Garret Sato",2.7
tt13476410,,,,Tony Jaa,,
tt1941705,2011.0,,97 min,Jing Wong,"Nicholas Tse, 
Nick Cheung, 
Dawei Tong, 
Yi Huang",5.4
tt0471359,2007.0,,118 min,Aigars Grauba,"Janis Reinis, 
Elita Klavina, 
Girts Krumins, 
Romualds Ancans",6.6
tt7472924,2017.0,,91 min,Kazuya Kamihoriuchi,"Atsuhiro Inukai, 
Hiroki Iijima, 
Shu Watanabe, 
Sôta Fukushi",7.3
tt2034724,,,,,,
tt1134519,2008.0,,118 min,Shinji Higuchi,"Jun Matsumoto, 
Daisuke Miyagawa, 
Kippei Shîna, 
Masami Nagasawa",5.9
tt2388817,2013.0,PG,132 min,Dinkar Kapoor,"Arvinder Bhatti, 
Gurmeet Choudhary, 
Ghakar, 
Rabbi Kandola",8.3
tt3161382,2017.0,,96 min,Wayne Slaten,"Eric Roberts, 
Navid Negahban, 
Cory Hart, 
Syed Afser",7.4
tt8065870,2018.0,Not Rated,122 min,Ram Gopal Varma,"Nagarjuna Akkineni, 
Myra Sareen, 
Feroz Abbasi, 
Ajay",3.2
tt0275611,2001.0,R,90 min,Darrell Roodt,"Gary Daniels, 
Nick Boraine, 
Eva Habermann, 
Françoise Yip",4.2
tt7894750,,,,Danny Patrick,"Enn Reitel, 
Craig Kelly, 
Rachel Warren, 
Baz Black",
tt2229201,2015.0,,127 min,Lukasz Barczyk,"Crispin Glover, 
Artur Krajewski, 
Bruce Glover, 
Karl Markovics",3.9
tt3961964,2015.0,Not Rated,85 min,J. Christian Ingvordsen,"Stefanie Barbato, 
Juliana Aidén Martinez, 
J. Christian Ingvordsen, 
George Katt",5.2
tt13611886,2021.0,,102 min,Danny Todd,"Jay Ashton, 
Joshua Ashton, 
Brandy Booth, 
Jessie Kennedy Brown",
tt0425634,2004.0,,,Murali Nagavally,"Madhu Warrier, 
Aravind Akash, 
Nishanth Sagar, 
Aniyappan",4.7
tt0339714,2003.0,R,80 min,David DeCoteau,"Collin Stark, 
Mark Ian Miller, 
Candace Moon, 
M.T. Church",2.3
tt14740436,2021.0,,79 min,"Shuai Yang, 
Wei-Xi Zhong","Di Liu, 
Siu-Ho Chin, 
Zhang Dong, 
Chunzhong Zhang",5.2
tt4081260,2014.0,,115 min,Patryk Vega,"Olga Boladz, 
Janusz Chabior, 
Wojciech Zielinski, 
Kamilla Baar",6.4
tt2133340,2011.0,,145 min,Tarik Freitekh,"Justin Christopher, 
Cora Deitz, 
Paul Vincent Freeman",
tt1397147,2009.0,,60 min,Ryûhei Kitamura,"Hayato Ichihara, 
Aya Ueto, 
Kane Kosugi, 
Tatsuya Fujiwara",5.6
tt14938014,2021.0,,95 min,Anggy Umbara,"Onadio Leonardo, 
Anggika Bolsterli, 
Amanda Rigby, 
Omar Daniel",6.8
tt1534449,2012.0,,,"Ying Ning, 
Cheung-Yan Yuen","Vanessa Branch, 
Tiger Hu Chen, 
Arman Darbo, 
Igor Darbo",4.9
tt1757901,2015.0,,76 min,Jeremiah Kipp,"Tom Savini, 
Frank Wihbey, 
Santo Fazio, 
Mackenzie Christine Hawkins",4.5
tt16463934,2018.0,,81 min,Soo Sung Lee,"Yoo Ji-Yong, 
Ko Jin-su, 
Yeo Joo-Young, 
Lee Jung-Hyun",
tt0312958,2009.0,,90 min,Peter Van Lengen,"Marko Zaror, 
Hugo Stiglitz, 
Susana González, 
Fidel Abrego",5.4
tt10234438,2019.0,,115 min,Frank Mora,"Sarah Alami, 
Tyrone Power Jr., 
Yeniffer Behrens, 
Calista Carradine",
tt0378394,2002.0,,79 min,Pepe de las Heras,"Paul Naschy, 
Rodolfo Sancho, 
Txema Sandoval, 
Isabel del Toro",4.8
tt8484370,2019.0,,64 min,Marc Hamill,"Ryan Flamson, 
David Hardware, 
Mo Shapiro, 
Carl Hamill",3.4
tt5172306,2015.0,,92 min,Fyodor Dmitriev,"Elena Shulman, 
Pyotr Fyodorov, 
Ekaterina Gorokhovskaya, 
Vadim Nikitin",6.3
tt2875968,2013.0,,96 min,Michael Shershenovich,"Irina Babushkina, 
Geretta Geretta, 
Frank M. Stallone, 
Schooly-D",8.6
tt0831816,2006.0,,160 min,Ram Gopal Varma,"Mohit Ahlawat, 
Priyanka Kothari, 
Vinod Jaywant, 
Nagesh Bhonsle",4.0
tt2330554,,,,Deon Taylor,Tyrin Turner,
tt14448918,2021.0,,,Chris Newman,Steven Craine,
tt5069090,2016.0,Not Rated,100 min,Sam Gaffin,"Sam Gaffin, 
Mike McGowan, 
Samuel Williams, 
Charles Harris",3.7
tt3068932,2016.0,,83 min,Scott K. Foley,"Kelly O'Sullivan, 
Maya Boudreau, 
Brian King, 
Shanda Lee Munson",6.6
tt5298896,2015.0,,170 min,Ahmed Rachedi,"Youcef Sehairi, 
Ahmed Rezzak, 
Hassan Kechache, 
Boulem Zeblah",7.1
tt1920954,2011.0,,90 min,James Peniata,"Matthew Scott, 
Ben Ryan, 
James Peniata, 
Bekka Handley",
tt1781800,2011.0,,96 min,Frank Henry,"Isabelle Adjani, 
Eric Cantona, 
Simon Abkarian, 
Thierry Frémont",4.3
tt0447160,2009.0,,89 min,"Kieron Estrada, 
JoJo Henrickson","Frank Alvarez, 
Jossara Jinaro, 
Bern Martinez, 
JoJo Henrickson",8.1
tt15257278,2022.0,,90 min,Liang Xu,"Tian Ge, 
Dongdong Xu, 
Zhang Yonggang",
tt8900480,2014.0,,70 min,Tadayuki Hasegawa,"Miku Abeno, 
Hinata Tachibana, 
Jamisan, 
Sukeroku",
tt11453400,2020.0,,,Wanly Florexile,"Jahmel Charles, 
Jonathan Duran, 
Wanly Florexile, 
Audwin Mathieu",
tt5808444,,,,Lucas Gilbertson,"Carol-Anne Day, 
Joe Mai",
tt20419974,,,,"Omie Blue, 
Darien Smith","Richard T. Jones, 
Markice Moore, 
Rob LaColla Jr., 
Dez Cuchiara",
tt15943614,,,,"James Caley, 
Branden J. Stanley, 
Brian Blum, 
Anita Cordell, 
Silvia Mañes, 
Josiah Sampson, 
David Trujillo","Sean Astin, 
D.B. Sweeney, 
Michael Muhney, 
Amy Hoerler",
tt5297256,2016.0,Not Rated,161 min,Vysakh,"Mohanlal, 
Jagapathi Babu, 
Kamalinee Mukherjee, 
Lal",6.7
tt1937386,,,,,,
tt21301666,2022.0,,130 min,Kalyanji Gogana,"Aadi, 
Arjun Ambati, 
Appu, 
Azeez",6.1
tt13761184,,,,K. Selvaraghavan,"Dhanush, 
Vijay Antony",
tt10709404,2019.0,Not Rated,153 min,Pandiraj,"Sivakarthikeyan, 
Bharathiraja, 
Soori, 
Aishwarya Rajesh",6.0
tt3791214,,,,Joshua Caldwell,,
tt10302896,2017.0,,92 min,"Hu An, 
Borui Dong, 
Jue Zhang",,6.0
tt5724164,2019.0,Not Rated,96 min,Josh Pierson,"Jesse Janzen, 
Dustin Miller, 
Tommy Koponen, 
Jillian Rohrbach",6.6
tt6549510,,,,Talia Asseraf,,
tt2325310,2021.0,,100 min,Geoff Browne,"Abbas Fasaei, 
Greer Bishop",
tt6582570,,,,"William Forsythe, 
Ralf Moeller, 
James Morrison, 
Fred Williamson",,
tt1613047,2010.0,Not Rated,92 min,"Chip Perro, 
Rick Perro","Chip Perro, 
Sam Pannier, 
Lauren Guglielmello, 
Casey Preston",6.2
tt1405807,2010.0,,86 min,Cyril Sebas,"Vincent Lagaf, 
Philippe Cura, 
Thaïs Kirby, 
Frédéric Vilchez",1.8
tt2402709,,,,Luke Sparke,"Tony Nixon, 
Todd Leigh",
tt1434618,2009.0,R,90 min,Ernesto Díaz Espinoza,"Marko Zaror, 
Celine Reymond, 
Alejandro Castillo, 
Luis Alarcón",5.7
tt1282036,2008.0,Not Rated,82 min,Frank Sudol,Frank Sudol,4.1
tt8921534,,,,Cesar Di Parra,,
tt10660436,2019.0,,90 min,Won-jun Ha,"J. Cheung, 
Doo-hong Jung, 
Harry Oram",5.2
tt20420514,2022.0,,,Devi Sharma,"Lakhwinder, 
Onika Maan, 
Sumit Manak, 
Tarsem Paul",7.7
tt2892456,,,,"Carole Davis, 
Brett Butler, 
Sewell Whitney, 
Shamus Murphy",,
tt12325070,2020.0,,143 min,"Hiroshini Komali, 
Jangiri Madhumitha, 
Priyanka Nair, 
Roshan Udayakumar",,3.5
tt8267154,2018.0,,163 min,Rajkumar R. Pandey,"Arun Bakshi, 
Rahul Dev, 
Ishrat Khan, 
Mudassar Khan",7.7
tt0485861,2006.0,,161 min,I.V. Sasi,"Mammootty, 
Katrina Kaif, 
Mukesh, 
Charmme Kaur",3.1
tt2499358,2016.0,,98 min,Gary R. Thieman,"Caleb Meadows, 
Brock Patrick Kaufman, 
Jim Tabor, 
Brian Matney",5.2
tt8370970,2018.0,,80 min,Amaurys Javier Anglero Jr.,"Shelley Kranz, 
Tori Rosie Lycke, 
Alessandro Molluzzo, 
Zach Dunham",
tt1045673,2011.0,,80 min,Kantz,"Garret Sato, 
Derrel Maury, 
Janelle Velasquez, 
Jordan Lawson",2.7
tt16245598,,,,Rodrigo Roque IV,"Mark Anthony Serna, 
Nam Phuong Nguyen, 
Christian Alberto, 
Juan Manuel Gutierrez",
tt2604160,2017.0,R,,Shannon Brown,"Denise Reed, 
Shannon Brown, 
Mark Vincent, 
Michael Elian",8.7
tt13422712,2021.0,,80 min,Brett Bentman,"Thom Hallum, 
Rachel G. Whittle, 
Andy Arrasmith, 
Tiffany McDonald",2.2
